id,price,city,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds
9626428,280.0,boston,south boston,condominium,entire home/apt,4,2,2,2
5856633,350.0,boston,south boston,house,entire home/apt,5,2,2,3
6544715,700.0,boston,south boston,house,entire home/apt,10,1,5,6
3415033,150.0,boston,south boston,loft,private room,1,1,1,1
5004278,175.0,boston,south boston,apartment,entire home/apt,2,1,1,1
2135075,99.0,boston,south boston,condominium,entire home/apt,4,1,2,2
646087,150.0,boston,south boston,house,private room,2,1,1,1
2022303,250.0,boston,south boston,apartment,entire home/apt,4,2,2,2
13190410,299.0,boston,south boston,townhouse,entire home/apt,14,2,5,8
13671334,150.0,boston,south boston,apartment,entire home/apt,2,1,1,1
4627334,200.0,boston,south boston,apartment,entire home/apt,3,1,1,2
7330494,150.0,boston,south boston,apartment,entire home/apt,2,1,1,1
4151979,500.0,boston,south boston,apartment,entire home/apt,8,4,4,4
7003280,150.0,boston,south boston,apartment,entire home/apt,4,1,2,2
9460898,189.0,boston,south boston,apartment,entire home/apt,4,1,1,1
13752754,140.0,boston,south boston,condominium,entire home/apt,2,1,0,1
5380160,320.0,boston,south boston,apartment,entire home/apt,2,1,1,1
2021489,200.0,boston,south boston,condominium,private room,3,1,1,1
2021483,500.0,boston,south boston,condominium,entire home/apt,6,2,2,2
13605196,145.0,boston,south boston,apartment,entire home/apt,3,1,1,1
13555596,140.0,boston,south boston,apartment,entire home/apt,2,1,1,1
257588,200.0,boston,south boston,apartment,entire home/apt,6,1,2,3
13638077,130.0,boston,south boston,other,private room,2,5,1,1
11295065,150.0,boston,south boston,apartment,entire home/apt,4,1,1,2
6543678,150.0,boston,south boston,apartment,entire home/apt,3,1,2,2
6347026,155.0,boston,south boston,townhouse,private room,2,1,1,1
12835086,120.0,boston,south boston,apartment,entire home/apt,3,1,1,1
9508099,144.0,boston,south boston,other,private room,2,6,1,1
13866156,159.0,boston,south boston,condominium,entire home/apt,2,1,1,1
6640662,1000.0,boston,south boston,house,entire home/apt,9,2,3,5
14898146,165.0,boston,south boston,apartment,entire home/apt,4,1,2,2
11474629,175.0,boston,south boston,apartment,entire home/apt,4,1,1,2
5019306,300.0,boston,south boston,house,entire home/apt,4,1,2,2
11474006,100.0,boston,,apartment,private room,2,1,1,1
13636659,105.0,boston,south boston,other,private room,2,5,1,1
11758169,199.0,boston,south boston,house,entire home/apt,8,2,2,3
13586841,95.0,boston,south boston,other,private room,2,5,1,1
7836038,100.0,boston,south boston,apartment,private room,2,1,1,1
6705513,96.0,boston,,apartment,private room,1,1,1,1
7475557,325.0,boston,south boston,apartment,entire home/apt,10,2,3,7
11653496,330.0,boston,south boston,condominium,entire home/apt,6,2,2,3
9507164,144.0,boston,south boston,other,private room,2,6,1,1
1887581,250.0,boston,south boston,apartment,entire home/apt,6,1,2,3
13586491,95.0,boston,south boston,other,private room,2,5,1,1
11767622,118.0,boston,south boston,condominium,private room,2,1,1,1
2412715,500.0,boston,south boston,apartment,entire home/apt,4,2,2,2
13028935,180.0,boston,,condominium,entire home/apt,5,1,1,2
12998582,290.0,boston,south boston,apartment,entire home/apt,6,1,2,2
5590505,225.0,boston,south boston,apartment,entire home/apt,2,1,1,1
13864415,99.0,boston,south boston,townhouse,private room,2,2,1,1
2021274,175.0,south boston,south boston,condominium,private room,5,1,1,2
11947150,125.0,boston,south boston,condominium,private room,2,1,1,1
6310903,350.0,boston,south boston,house,entire home/apt,6,2,4,4
395975,88.0,boston,south boston,apartment,private room,3,1,1,1
5999291,150.0,boston,south boston,apartment,entire home/apt,2,1,1,1
4607307,99.0,boston,south boston,apartment,private room,2,1,1,1
7933149,144.0,boston,south boston,other,private room,2,6,1,1
1887507,100.0,boston,south boston,apartment,private room,2,1,1,1
13864196,125.0,boston,south boston,townhouse,private room,2,2,1,1
5868798,225.0,boston,south boston,apartment,entire home/apt,4,1,2,2
13044229,150.0,boston,south boston,apartment,entire home/apt,2,1,1,1
13863117,119.0,boston,south boston,townhouse,private room,2,2,1,1
12208307,70.0,boston,south boston,apartment,private room,1,1,1,3
13306033,300.0,boston,south boston,apartment,entire home/apt,6,1,2,3
5163162,200.0,boston,south boston,apartment,entire home/apt,8,1,2,4
14928333,90.0,boston,,apartment,private room,2,1,1,1
9013631,250.0,boston,south boston,apartment,entire home/apt,11,1,3,8
5851489,169.0,boston,south boston,apartment,private room,1,1,1,2
4196643,99.0,boston,south boston,apartment,entire home/apt,6,1,3,3
11127085,500.0,boston,,apartment,entire home/apt,2,1,1,1
13550969,330.0,boston,south boston,apartment,entire home/apt,11,1,3,8
8930592,99.0,boston,south boston,house,entire home/apt,8,1,3,4
12665563,140.0,boston,south boston,apartment,entire home/apt,2,1,1,1
4261784,80.0,boston,south boston,apartment,private room,2,1,1,1
4261781,250.0,boston,south boston,apartment,entire home/apt,2,1,2,2
10749794,225.0,boston,south boston,condominium,entire home/apt,6,1,1,4
14107067,250.0,boston,south boston,apartment,entire home/apt,5,2,2,2
14663743,225.0,boston,south boston,apartment,entire home/apt,7,2,2,4
12534735,156.0,boston,south boston,house,entire home/apt,4,1,1,1
5384923,175.0,boston,south boston,house,entire home/apt,3,1,1,2
4402209,100.0,boston,allston-brighton,house,private room,2,1,1,1
5884210,33.0,boston,,house,private room,1,1,1,1
11818157,103.0,boston,allston-brighton,apartment,private room,2,1,1,1
2135451,110.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
14463855,175.0,boston,,apartment,entire home/apt,4,1,1,1
6476613,60.0,boston,allston-brighton,apartment,private room,2,0,1,1
95453,175.0,boston,allston-brighton,apartment,entire home/apt,2,1,0,1
9926208,99.0,boston,,apartment,private room,2,1,1,1
3866526,120.0,boston,,house,private room,2,2,1,1
13795095,50.0,boston,allston-brighton,apartment,private room,2,1,1,1
13590412,100.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
4106372,260.0,boston,allston-brighton,apartment,entire home/apt,7,1,2,3
8310653,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
2114274,93.0,boston,allston-brighton,apartment,private room,2,1,1,1
3353,40.0,allston,allston-brighton,apartment,private room,1,1,1,1
7052171,39.0,boston,allston-brighton,house,private room,1,2,1,1
3677662,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
2930663,75.0,boston,allston-brighton,house,private room,2,2,1,1
7868209,76.0,boston,allston-brighton,apartment,private room,2,1,1,1
4293597,40.0,boston,allston-brighton,house,private room,1,2,1,1
7283351,50.0,boston,allston-brighton,apartment,private room,1,1,1,1
1839549,69.0,boston,allston-brighton,house,private room,2,2,1,1
6227976,108.0,boston,allston-brighton,apartment,private room,1,1,1,1
14413896,119.0,boston,allston-brighton,house,private room,2,1,1,1
8112652,32.0,boston,allston-brighton,house,private room,1,1,1,1
6976414,88.0,allston,,apartment,private room,2,1,1,1
10353263,60.0,boston,allston-brighton,apartment,private room,2,1,1,1
13342372,130.0,boston,allston-brighton,house,private room,2,1,1,1
10253416,168.0,boston,allston-brighton,condominium,entire home/apt,2,1,0,0
8714682,60.0,boston,allston-brighton,apartment,private room,1,1,1,1
10730102,40.0,boston,allston-brighton,apartment,private room,2,1,1,1
13024208,179.0,boston,allston-brighton,condominium,entire home/apt,2,1,1,1
9109401,350.0,boston,allston-brighton,condominium,entire home/apt,6,1,3,3
8552338,50.0,boston,,house,private room,2,2,1,1
11255643,70.0,boston,allston-brighton,apartment,private room,3,1,1,2
13696794,77.0,boston,,apartment,private room,2,1,1,1
12628940,189.0,boston,allston-brighton,apartment,entire home/apt,4,2,2,2
11304657,195.0,boston,,apartment,entire home/apt,4,1,2,2
14220964,72.0,boston,,house,private room,2,1,1,1
3519768,189.0,boston,allston-brighton,apartment,entire home/apt,3,1,1,3
12270833,524.0,boston,allston-brighton,apartment,entire home/apt,5,1,2,2
9813223,78.0,boston,allston-brighton,apartment,entire home/apt,2,1,0,2
9878725,40.0,boston,allston-brighton,house,private room,2,2,1,1
10032327,210.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
4909590,95.0,boston,allston-brighton,apartment,entire home/apt,4,1,0,3
14253149,79.0,boston,,house,private room,2,1,1,2
9445192,60.0,boston,allston-brighton,apartment,private room,1,1,1,1
6728273,145.0,boston,allston-brighton,apartment,entire home/apt,4,1,2,2
13450030,80.0,boston,allston-brighton,apartment,private room,2,2,1,1
5775139,70.0,boston,allston-brighton,villa,private room,2,1,1,1
3898015,65.0,boston,,house,private room,2,2,1,1
3897995,74.0,boston,,house,private room,2,2,1,1
14416538,119.0,boston,allston-brighton,house,private room,2,1,1,2
14203428,85.0,boston,,apartment,private room,2,1,1,1
14055887,45.0,boston,allston-brighton,house,private room,1,1,1,1
4340110,90.0,boston,allston-brighton,apartment,private room,2,1,1,1
3701108,100.0,boston,allston-brighton,apartment,entire home/apt,2,1,0,1
13007112,40.0,boston,allston-brighton,apartment,private room,1,2,1,1
6838488,550.0,boston,allston-brighton,house,entire home/apt,8,2,4,6
7894645,39.0,boston,allston-brighton,house,private room,1,1,1,1
13801598,60.0,boston,allston-brighton,apartment,private room,2,1,1,1
10724635,27.0,boston,allston-brighton,house,private room,1,2,1,1
13515084,75.0,boston,,house,private room,2,2,1,1
7052847,60.0,boston,allston-brighton,apartment,private room,2,1,1,2
13530359,45.0,boston,allston-brighton,apartment,private room,1,2,1,1
13355213,100.0,boston,allston-brighton,house,shared room,1,2,1,1
13512459,130.0,boston,allston-brighton,loft,entire home/apt,3,1,0,2
14153636,79.0,boston,allston-brighton,apartment,private room,2,1,1,1
13879099,90.0,boston,allston-brighton,apartment,private room,1,1,1,1
14251839,79.0,boston,,house,private room,2,1,1,1
10123024,75.0,boston,,apartment,entire home/apt,2,1,1,1
9533193,58.0,boston,allston-brighton,apartment,private room,2,1,1,1
3897963,75.0,boston,,house,private room,2,2,1,1
14231732,110.0,boston,,apartment,entire home/apt,2,1,1,1
11530331,180.0,boston,allston-brighton,condominium,entire home/apt,4,1,1,2
3420221,65.0,boston,allston-brighton,house,private room,2,2,1,1
3901439,67.0,allston,allston-brighton,house,private room,2,2,1,1
13415816,99.0,boston,allston-brighton,apartment,private room,2,1,1,1
12873559,80.0,boston,allston-brighton,apartment,private room,2,1,1,1
13430656,135.0,brookline,,apartment,entire home/apt,4,1,1,2
13578106,50.0,boston,allston-brighton,house,private room,1,1,1,1
5762866,130.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,1
13462519,130.0,boston,allston-brighton,house,private room,2,2,1,1
7055184,35.0,allston,allston-brighton,house,private room,1,1,1,1
11512755,75.0,boston,allston-brighton,apartment,entire home/apt,4,1,2,2
6761345,60.0,allston,allston-brighton,apartment,private room,1,1,1,1
8238078,58.0,boston,allston-brighton,house,private room,1,1,1,1
14037899,208.0,boston,,apartment,entire home/apt,4,1,2,3
11022736,75.0,boston,allston-brighton,apartment,entire home/apt,3,1,0,2
10231171,70.0,boston,allston-brighton,house,private room,2,2,1,1
831744,295.0,allston,allston-brighton,apartment,entire home/apt,3,1,1,1
13606268,150.0,boston,allston-brighton,apartment,entire home/apt,2,1,0,1
12655758,65.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
8579799,175.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,1
8301150,175.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
10809,100.0,boston,allston-brighton,apartment,private room,4,0,1,2
10810,250.0,boston,allston-brighton,apartment,entire home/apt,5,1,2,4
13019695,187.0,boston,allston-brighton,apartment,entire home/apt,4,1,2,2
10807,80.0,boston,allston-brighton,house,private room,2,1,1,1
10021398,70.0,boston,,apartment,private room,2,1,1,1
10758,115.0,boston,allston-brighton,,private room,1,1,1,1
13381254,185.0,boston,,apartment,entire home/apt,2,1,1,1
4861476,260.0,boston,allston-brighton,house,entire home/apt,7,1,2,3
12873268,175.0,boston,allston-brighton,apartment,entire home/apt,5,1,2,2
12233830,140.0,boston,,apartment,entire home/apt,6,1,3,4
13592046,80.0,boston,allston-brighton,apartment,private room,2,1,1,1
13004551,259.0,boston,allston-brighton,condominium,entire home/apt,6,2,2,2
6923942,120.0,boston,allston-brighton,apartment,private room,1,1,1,1
10987109,108.0,allston,,house,private room,2,1,1,1
12592696,90.0,boston,allston-brighton,apartment,private room,1,1,1,1
14916248,125.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
13295386,62.0,boston,allston-brighton,apartment,private room,2,1,1,1
4598026,47.0,boston,allston-brighton,apartment,shared room,1,1,1,1
4351970,99.0,boston,,apartment,private room,2,1,1,1
14231514,60.0,boston,allston-brighton,apartment,private room,1,1,1,1
11528125,50.0,boston,allston-brighton,apartment,private room,2,1,1,1
7797744,45.0,boston,,house,private room,1,1,1,1
9496337,70.0,boston,allston-brighton,house,private room,3,1,1,2
4294835,60.0,boston,allston-brighton,house,private room,2,2,1,1
14655187,59.0,boston,allston-brighton,house,private room,2,1,1,1
5824015,50.0,boston,allston-brighton,apartment,private room,2,1,1,1
13822146,95.0,boston,allston-brighton,apartment,entire home/apt,2,1,0,1
13236820,59.0,boston,,apartment,private room,2,1,1,1
10706413,80.0,boston,allston-brighton,apartment,private room,2,1,1,1
13685207,169.0,boston,allston-brighton,apartment,entire home/apt,6,2,3,3
5661246,120.0,boston,allston-brighton,house,entire home/apt,2,1,0,1
7479725,40.0,boston,allston-brighton,house,private room,2,2,1,1
11896394,105.0,boston,,apartment,entire home/apt,2,1,1,2
14756029,79.0,brookline,allston-brighton,apartment,entire home/apt,3,1,0,1
11036835,90.0,boston,allston-brighton,apartment,private room,1,1,1,1
13002808,72.0,boston,allston-brighton,apartment,private room,2,1,1,1
13443430,32.0,boston,allston-brighton,apartment,private room,1,1,1,1
13656292,199.0,boston,allston-brighton,apartment,entire home/apt,6,2,3,3
4710583,45.0,boston,allston-brighton,house,private room,2,2,1,1
12755021,65.0,boston,allston-brighton,house,entire home/apt,3,1,1,2
13017064,179.0,boston,allston-brighton,condominium,entire home/apt,4,2,2,2
12620315,60.0,boston,allston-brighton,apartment,private room,2,1,1,1
13345701,80.0,boston,allston-brighton,apartment,private room,2,2,1,1
5858133,120.0,boston,allston-brighton,house,private room,2,1,1,1
14443295,75.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
7395978,100.0,allston,allston-brighton,apartment,private room,2,1,1,1
9834617,45.0,boston,allston-brighton,house,private room,1,1,1,1
12262803,125.0,boston,allston-brighton,apartment,private room,2,1,1,1
9058863,50.0,boston,allston-brighton,house,private room,1,1,1,1
7527677,98.0,boston,allston-brighton,house,private room,1,1,1,1
9110708,109.0,boston,,apartment,entire home/apt,3,1,1,2
8758450,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
14572515,50.0,boston,allston-brighton,apartment,private room,1,1,1,1
9593141,125.0,boston,allston-brighton,apartment,entire home/apt,4,1,2,2
14484865,110.0,boston,allston-brighton,apartment,private room,2,1,1,1
9969226,79.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,1
5593939,100.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
12540640,58.0,boston,allston-brighton,apartment,shared room,2,1,1,1
13327034,80.0,boston,allston-brighton,house,private room,2,2,1,1
14473911,259.0,boston,allston-brighton,apartment,entire home/apt,4,2,2,2
72811,62.0,boston,allston-brighton,apartment,private room,2,0,1,2
5889190,95.0,allston,allston-brighton,apartment,private room,2,1,1,1
9854083,20.0,boston,allston-brighton,house,private room,1,1,1,1
6823017,70.0,allston,allston-brighton,house,private room,2,2,1,1
13998602,125.0,boston,allston-brighton,apartment,entire home/apt,4,1,1,2
9541666,150.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
7575576,150.0,boston,allston-brighton,apartment,entire home/apt,2,1,0,1
5085125,70.0,boston,allston-brighton,apartment,private room,2,1,1,1
12253499,95.0,boston,allston-brighton,apartment,entire home/apt,1,1,0,1
13684464,239.0,boston,allston-brighton,apartment,entire home/apt,6,2,3,3
14473564,199.0,boston,allston-brighton,apartment,entire home/apt,4,2,2,2
9885963,33.0,boston,allston-brighton,house,private room,1,1,1,1
13550412,40.0,boston,allston-brighton,apartment,private room,2,1,1,1
12409042,89.0,boston,allston-brighton,apartment,private room,2,1,1,1
13391054,100.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
11343048,80.0,boston,allston-brighton,apartment,entire home/apt,5,1,1,5
14055624,58.0,boston,allston-brighton,apartment,private room,1,1,1,1
7067397,85.0,boston,allston-brighton,apartment,private room,2,1,1,1
6854357,45.0,boston,allston-brighton,apartment,private room,2,1,1,1
12752442,127.0,boston,,apartment,entire home/apt,2,1,1,1
12736032,11.0,boston,,apartment,entire home/apt,2,1,1,1
13685592,209.0,boston,allston-brighton,apartment,entire home/apt,6,2,3,3
13685577,259.0,boston,allston-brighton,apartment,entire home/apt,6,2,3,3
12997334,120.0,boston,allston-brighton,apartment,entire home/apt,2,1,1,1
12735138,45.0,boston,allston-brighton,house,private room,1,2,1,1
8607856,298.0,boston,allston-brighton,apartment,entire home/apt,5,1,2,2
